Corpus,Amount,Duplicates
13513580,2,"[16007137, 13513580]"
54372193,2,"[54372193, 54423402]"
196409410,2,"[196409410, 63174558]"
197153252,2,"[197153252, 96558263]"
94541558,2,"[197266838, 94541558]"
89297707,2,"[89297707, 45434572]"
136208161,2,"[136208161, 126008887]"
183134035,2,"[183134035, 5982868]"
2830750,2,"[196925392, 2830750]"
196650238,2,"[201195916, 196650238]"
119527056,2,"[119527056, 117181217]"
134029007,2,"[133941909, 134029007]"
5413326,2,"[72266022, 5413326]"
60091185,2,"[7747673, 60091185]"
161820842,2,"[161820842, 164051554]"
25029172,2,"[74561194, 25029172]"
147637066,2,"[147637066, 152064382]"
14249537,2,"[14249537, 85695359]"
24689988,2,"[93242538, 24689988]"
12946595,2,"[12946595, 88160981]"
74659098,2,"[74659098, 21109599]"
22672375,2,"[116077939, 22672375]"
120945711,2,"[13883831, 120945711]"
13742981,2,"[54173176, 13742981]"
210997180,2,"[23827178, 210997180]"
3097571,2,"[47218602, 3097571]"
53256325,2,"[54402003, 53256325]"
84619196,2,"[84619196, 35188711]"
16027668,2,"[45378336, 16027668]"
57736624,2,"[57736624, 43311187]"
96318676,2,"[97757267, 96318676]"
201754927,2,"[208191109, 201754927]"
95824916,2,"[20259659, 95824916]"
34230817,2,"[34230817, 76876946]"
17987418,2,"[14211961, 17987418]"
176379,2,"[176379, 81685991]"
30776011,2,"[30776011, 78815692]"
114216342,2,"[44495721, 114216342]"
18350928,2,"[18350928, 10244106]"
22181773,2,"[57226352, 22181773]"
211165731,2,"[211165731, 212859068]"
62548721,2,"[6295408, 62548721]"
71945694,2,"[71945694, 79113398]"
208046630,2,"[36540205, 208046630]"
24081579,2,"[24081579, 89719732]"
85894473,2,"[85894473, 1303349]"
70977936,2,"[70977936, 84734300]"
1899459,2,"[1899459, 42105783]"
214585359,2,"[214616582, 214585359]"
30277301,2,"[43440432, 30277301]"
2505033,2,"[98562168, 2505033]"
19547104,2,"[19547104, 9474646]"
2174097,2,"[2174097, 197092028]"
7625364,2,"[7625364, 211036062]"
151655275,2,"[151655275, 201385575]"
209349785,2,"[209349785, 6074137]"
115297352,2,"[115297352, 122454503]"
196767318,2,"[196917998, 196767318]"
9413546,2,"[206240793, 9413546]"
103505908,2,"[103505908, 37720349]"
19967522,2,"[19967522, 93361084]"
93609324,2,"[197070409, 93609324]"
79257477,2,"[78542269, 79257477]"
124942282,2,"[124502449, 124942282]"
130795230,2,"[130795230, 25627950]"
189128464,2,"[189128464, 155694474]"
23545123,2,"[23545123, 110181790]"
7491945,2,"[7491945, 43761643]"
72801303,2,"[8943909, 72801303]"
80600267,2,"[80600267, 35114836]"
3012053,2,"[3012053, 39972758]"
197072091,2,"[197072091, 196702246]"
26426704,2,"[26426704, 198308661]"
105011418,2,"[105011418, 52965548]"
212680520,2,"[212680520, 137812253]"
197575156,2,"[212796780, 197575156]"
162714638,2,"[166175224, 162714638]"
28197128,2,"[28197128, 116003284]"
125277659,2,"[119612169, 125277659]"
196952610,2,"[196952610, 95648114]"
29413485,2,"[151515429, 29413485]"
4437418,2,"[4437418, 4378525]"
76380994,2,"[76380994, 21629228]"
119355249,2,"[30390688, 119355249]"
37634841,2,"[37634841, 56870862]"
72621497,2,"[72621497, 5730494]"
20503203,2,"[20503203, 198158523]"
208226501,2,"[208226501, 212984935]"
86238827,2,"[86238827, 196612190]"
197080907,2,"[197080907, 196818550]"
676301,2,"[676301, 12808703]"
201320927,2,"[201320927, 134443903]"
37467326,2,"[197230291, 37467326]"
73875548,2,"[75830906, 73875548]"
197134806,2,"[196797628, 197134806]"
195563364,2,"[37062266, 195563364]"
896516,2,"[4517147, 896516]"
31023660,2,"[31023660, 196964725]"
19451829,2,"[51678972, 19451829]"
88970375,2,"[42292681, 88970375]"
86548336,2,"[86548336, 23765016]"
115173225,2,"[208866544, 115173225]"
141767205,2,"[149401578, 141767205]"
196603523,2,"[196603523, 23542863]"
183397028,2,"[183397028, 204581159]"
196894486,2,"[98808418, 196894486]"
8143108,2,"[8143108, 3824342]"
36332477,2,"[78136900, 36332477]"
16831501,2,"[16831501, 62163221]"
3602600,2,"[3602600, 149203257]"
28200653,2,"[198498525, 28200653]"
28062839,2,"[28062839, 37272703]"
96814915,2,"[96814915, 196913959]"
132584169,2,"[132584169, 186229685]"
198460479,2,"[119254169, 198460479]"
149949613,2,"[68713669, 149949613]"
25406765,2,"[62877468, 25406765]"
46497473,2,"[88933752, 46497473]"
125035871,2,"[110115910, 125035871]"
209404135,2,"[208930878, 209404135]"
122218679,2,"[125738914, 122218679]"
27207017,2,"[27207017, 10063269]"
95927541,2,"[40502816, 95927541]"
95980199,2,"[23335986, 95980199]"
195883614,2,"[32462516, 195883614]"
196654249,2,"[196654249, 31122314]"
154505041,2,"[154505041, 155787399]"
196725930,2,"[197377592, 196725930]"
6182187,2,"[45748937, 6182187]"
25580606,2,"[76805264, 25580606]"
208255210,2,"[208255210, 2304869]"
198403619,2,"[133656840, 198403619]"
46199694,2,"[9754393, 46199694]"
11430302,2,"[108566638, 11430302]"
197099001,2,"[196820241, 197099001]"
95057951,2,"[197117674, 95057951]"
52054738,2,"[81819040, 52054738]"
141942940,2,"[38230385, 141942940]"
196731486,2,"[197160155, 196731486]"
22219436,2,"[22219436, 54242382]"
16386866,2,"[7092496, 16386866]"
183426194,2,"[183426194, 42769756]"
9483579,2,"[9483579, 8845917]"
32055381,2,"[80007331, 32055381]"
186233003,2,"[186233003, 37553414]"
19558448,2,"[19558448, 112153640]"
196582782,2,"[35738643, 196582782]"
25825335,2,"[59264752, 25825335]"
195689853,2,"[195689853, 76964671]"
43172984,2,"[43172984, 1289268]"
42047123,2,"[208515770, 42047123]"
202644178,2,"[109355849, 202644178]"
14667515,2,"[14392160, 14667515]"
7843609,2,"[198383080, 7843609]"
109308189,2,"[109308189, 210237309]"
15008576,2,"[15008576, 14709243]"
110413208,2,"[110413208, 110949235]"
71758509,2,"[71758509, 36261735]"
41087329,2,"[41087329, 67289524]"
3248539,2,"[3248539, 54233086]"
6887499,2,"[6887499, 196128045]"
195860430,2,"[9904921, 195860430]"
158301235,2,"[158301235, 151823838]"
110873288,2,"[110873288, 14132351]"
21963896,2,"[116249016, 21963896]"
205391899,2,"[28588745, 205391899]"
197382643,2,"[197382643, 20281132]"
23651790,2,"[120431460, 23651790]"
30975225,2,"[30975225, 80003766]"
73176418,2,"[9102674, 73176418]"
47418263,2,"[10933795, 47418263]"
62619815,2,"[24209778, 62619815]"
29655792,2,"[29655792, 208177226]"
126070048,2,"[126070048, 56390692]"
196655253,2,"[196655253, 4602702]"
92838968,2,"[92838968, 89354074]"
9320660,2,"[44540064, 9320660]"
11383578,2,"[11383578, 78497863]"
45377231,2,"[82721517, 45377231]"
131661108,2,"[131464628, 131661108]"
196827516,2,"[196906250, 196827516]"
197099980,2,"[95410378, 197099980]"
52931505,2,"[52931505, 134867093]"
87874050,2,"[87874050, 177463189]"
37964970,2,"[33659713, 37964970]"
71426310,2,"[71426310, 72071775]"
13549395,2,"[75991449, 13549395]"
181184626,2,"[87194737, 181184626]"
36873984,2,"[36873984, 139627624]"
77158455,2,"[10694904, 77158455]"
40804413,2,"[203786465, 40804413]"
209540266,2,"[23137408, 209540266]"
149483681,2,"[149483681, 4936980]"
146537982,2,"[189942230, 146537982]"
51642964,2,"[51632920, 51642964]"
186227894,2,"[186227894, 12816263]"
9060485,2,"[54489048, 9060485]"
83167590,2,"[5524245, 83167590]"
208806307,2,"[208806307, 30883839]"
97679202,2,"[97679202, 197051094]"
21623425,2,"[196847585, 21623425]"
31312949,2,"[4436572, 31312949]"
108989445,2,"[108989445, 116110998]"
198751124,2,"[198751124, 195785693]"
30388756,2,"[27066387, 30388756]"
134093802,2,"[134093802, 134095475]"
62372925,2,"[17185364, 62372925]"
86008211,2,"[12325304, 86008211]"
203104795,2,"[203104795, 120922863]"
110040156,2,"[110040156, 108440519]"
2205934,2,"[41111350, 2205934]"
19339279,2,"[71903004, 19339279]"
77267127,2,"[47259744, 77267127]"
196791971,2,"[197378817, 196791971]"
161637741,2,"[161637741, 204463742]"
203831363,2,"[202672593, 203831363]"
54490504,2,"[54490504, 45558293]"
31213466,2,"[31213466, 77643206]"
147250953,2,"[147250953, 72374748]"
161687046,2,"[144720542, 161687046]"
207998531,2,"[207998531, 14119907]"
121527481,2,"[121527481, 198138628]"
109292934,2,"[41935437, 109292934]"
7240991,2,"[7177447, 7240991]"
155151547,2,"[155151547, 156036327]"
189952868,2,"[189952868, 143801775]"
73878588,2,"[35761168, 73878588]"
196799764,2,"[196799764, 197233175]"
43568683,2,"[35687288, 43568683]"
122913291,2,"[120625145, 122913291]"
154643714,2,"[154643714, 14292439]"
74545839,2,"[79453525, 74545839]"
4469637,2,"[4469637, 33075102]"
31687895,2,"[86492944, 31687895]"
157408079,2,"[123348073, 157408079]"
62202000,2,"[62202000, 10284195]"
43064581,2,"[43064581, 88896110]"
9872591,2,"[71294621, 9872591]"
77853554,2,"[77853554, 28615468]"
46143078,2,"[46143078, 154537631]"
72257059,2,"[72257059, 45261830]"
80082975,2,"[10074102, 80082975]"
207930754,2,"[207930754, 29797493]"
18432044,2,"[72299025, 18432044]"
71763910,2,"[38988769, 71763910]"
185969046,2,"[77528044, 185969046]"
15105126,2,"[14039858, 15105126]"
7024306,2,"[7024306, 11691332]"
121271328,2,"[121271328, 25483042]"
208771598,2,"[106568725, 208771598]"
22623737,2,"[22623737, 73395502]"
62703331,2,"[62703331, 45668677]"
87901,2,"[87901, 41957038]"
79008337,2,"[79008337, 6717191]"
7606087,2,"[30248885, 7606087]"
197220238,2,"[983364, 197220238]"
39544692,2,"[8550084, 39544692]"
110259207,2,"[20860974, 110259207]"
189767007,2,"[34121973, 189767007]"
81382798,2,"[80856932, 81382798]"
197326219,2,"[197326219, 31338453]"
96014649,2,"[96014649, 197284325]"
87473001,2,"[87473001, 83699173]"
4460855,2,"[26955464, 4460855]"
196355298,2,"[196355298, 53264621]"
39006140,2,"[27155033, 39006140]"
102300592,2,"[138931704, 102300592]"
54614063,2,"[23402845, 54614063]"
210256904,2,"[210256904, 214055317]"
197037916,2,"[45410668, 197037916]"
143556015,2,"[74483649, 143556015]"
24984381,2,"[24984381, 197319695]"
19807531,2,"[8030235, 19807531]"
122114331,2,"[122114331, 189830870]"
32889979,2,"[32889979, 5094391]"
89223111,2,"[11387771, 89223111]"
125595405,2,"[53677227, 125595405]"
22071167,2,"[39394909, 22071167]"
45834164,2,"[34768682, 45834164]"
71454977,2,"[71454977, 196941719]"
41347194,2,"[41347194, 38272179]"
32801955,2,"[32801955, 27386711]"
142557529,2,"[142557529, 1150548]"
57620602,2,"[57620602, 71762902]"
212730575,2,"[212730575, 210924239]"
154989984,2,"[154989984, 2254482]"
54601271,2,"[6742548, 54601271]"
62184330,2,"[62184330, 9760804]"
