corpus_id,title,authors,year,field
197256100,"An Efficient, Regioselective, Versatile Synthesis of N-Fused 2- and 3-Aminoimidazoles via Ugi-Type Multicomponent Reaction Mediated by Zirconium(IV) Chloride in Polyethylene Glycol-400","Sankar  Guchhait , Chetna  Madaan ",2009,Chemistry
103809458,Hair cosmetic compositions,"  西泽荣一 ,   志贺章 ,   上山健一 ",2008,Materials Science
102562094,Hair cosmetic compositiions,"  上山健一 ,   志贺章 ,   西泽荣一 ",2008,Materials Science
44262195,Nonoverlap of the Star Unfolding,"Boris  Aronov , Joseph  O'Rourke ",1992,Computer Science
16065852,Nonoverlap of the star unfolding,"Boris  Aronov , Joseph  O'Rourke ",1991,Mathematics Computer Science
196776601,Reaction of Quadricyclane with Electron Deficient p‐Benzoquinones.,"Ken-ichi  Hirao , tohru  Yokozawa , A.  Yamashita , T.  Watanabe ",1992,Chemistry
197325437,Reaction of quadricyclane with electron deficient p-benzoquinones,"Ken-ichi  Hirao , tohru  Yokozawa , A.  Yamashita , T.  Watanabe ",1992,Chemistry
37582200,Functional organization of the cuneocrebellar tract in the cat.,"B  HOLMQVIST , O  OSCARSSON , I  ROSEN ",1963,Medicine
85429736,Functional Organization of the Cuneocerebellar Tract in the Cat,"B.  Holmqvist , O.  Oscarsson , Ingmar  Rosén ",1963,Biology
198779617,Ownership of Capital in Monetary Economies and the Inflation Tax on Equity,"Thomas F. Cosimano , Ralph  Chami , Connel  Fullenkamp ",1999,Economics
17663522,Ownership of Capital in Monetary Economies and the Inflation Tax on Equity,"Ralph  Chami , Thomas F. Cosimano , Connel  Fullenkamp ",1998,Economics
197192536,Positron Emission Tomography (PET) and Microfluidic Devices: A Breakthrough on the Microscale?,Hélène  Audrain ,2007,Chemistry
3142099,Positron emission tomography (PET) and microfluidic devices: a breakthrough on the microscale?,Hélène  Audrain ,2007,Medicine Chemistry
218552,THE VECTOR-VALUED NON-HOMOGENEOUS Tb THEOREM,Tuomas  Hytönen ,2009,Mathematics
203291978,Using Instruction-Embedded Formative Assessment to Predict State Summative Test Scores and Achievement Levels in Mathematics.,"Guoguo  Zheng , Stephen  Fancsali , Steven  Ritter , Susan R. Berman ",2019,
201489355,Using Instruction-Embedded Formative Assessment to Predict State Summative Test Scores and Achievement Levels in Mathematics,"Guoguo  Zheng , Stephen E.  Fancsali , Steven  Ritter , Susan R.  Berman ",2019,
39546104,Alternate stranded triplex formation of chimeric DNA composed of tandem alpha- and beta-anomeric strands.,"Kazuo  Shinozuka , Noritake  Matsumoto , Hideo  Suzuki , Tomohisa  Moriguchi , Hiroaki  Sawai ",2002,Medicine
84981091,Alternate stranded triplex formation of chimeric DNA composed of tandem α- and β-anomeric strands,"Kazuo  Shinozuka , Noritake  Matsumoto , Hideo  Suzuki , Tomohisa  Moriguchi , Hiroaki  Sawai ",2002,Chemistry
122550728,The twistor theory of Whitham hierarchy,M. Y. Mo ,2006,Mathematics
14160618,The twistor theory of Whitham hierarchy,M. Y. Mo ,2005,
139948853,A Quasi-ballistic Transport Model for Top- and Back-gated Graphene Nanoribbon Field-effect Transistors,"Guangxi  Hu , S.  Hu , L.  Wang , R.  Liu , L.  Zheng ",2015,Materials Science
111513254,Quasi-ballistic transport model for top- and back-gated graphene nanoribbon field-effect transistors,"Shuyan  Hu , Guangxi  Hu , Lingli  Wang , Ran  Liu , Li-Rong  Zheng ",2016,Physics
10278369,Renal function in tyrosinaemia type I after liver transplantation: A long-term follow-up,"L. J. W. M. Pierik , F. J. van Spronsen , C. M. A. Bijleveld , C. M. L. van Dael ",2006,"Biology, Medicine"
38250287,Renal function in tyrosinaemia type I after liver transplantation: A long-term follow-up,"L. J. W. M. Pierik , F. J. van Spronsen , C. M. A. Bijleveld , C. M. L. van Dael ",2005,Medicine
23734601,Dynamic computed tomography: intracranial applications.,"J J Wasenko , E D Cacayorin , G R Petro , N A Salibi , C H Hodge , L M Modesti , R B King ",1985,Medicine
203721189,Dynamic computed tomography: intracranial applications.,"John J. Wasenko , Edwin D. Cacayorin , George R. Petro , Naman A. Salibi , Charles H. Hodge , Luciano M. Modesti , Robert B. King ",1985,Medicine
44708574,Market Failure in Kidney Exchange,"Nikhil  Agarwal , Itai  Ashlagi , Eduardo  Azevedo , Clayton  Featherstone , Ömer  Karaduman ",2018,Medicine
211374135,Market Failure in Kidney Exchange,"Nikhil  Agarwal , Itai  Ashlagi , Eduardo  Azevedo , Clayton R.  Featherstone , Ömer  Karaduman ",2018,Economics
122621950,Blockade of tunneling in a suspended single-electron transistor,"A. G. Pogosov , M. V. Budantsev , A. A. Shevyrin , A. E. Plotnikov , A. K. Bakarov , A. I. Toropov ",2008,Physics
189789623,Blockade of tunneling in a suspended single-electron transistor,"A. G. Pogosov , M. V. Budantsev , A. A. Shevyrin , A. E. Plotnikov , A. K. Bakarov , A. I. Toropov ",2008,
150073101,Missing - Children and Young People with SEBD,"John  Visser , Harry  Daniels , Natasha  Macnab ",2005,Psychology
144643742,Missing: Children and Young People with SEBD.,"John  Visser , Harry  Daniels , Natasha  Macnab ",2005,Psychology
72292185,Transvaginal ultrasonic assessment of endometrial growth in spontaneous and hyperstimulated menstrual cycles,"J. M.  RANDALL , N. M.  FISK , A.  McTAVISH , A. A.  TEMPLETON ",1989,Medicine
10536021,Transvaginal ultrasonic assessment of endometrial growth in spontaneous and hyperstimulated menstrual cycles.,"J M Randall , N M Fisk , A  McTavish , A A Templeton ",1989,Medicine
46861459,Mechanisms of action of diazoxide.,"W G Blackard , C N Aprill 3rd",1967,Medicine
93082998,Mechanism of action of diazoxide,"William G. Blackard , Charles N. Aprill ",1967,Chemistry
25727912,Re: Relationship between Predictors of the Risk of Clinical Progression of Benign Prostatic Hyperplasia and Metabolic Syndrome in Men with Moderate to Severe Lower Urinary Tract Symptoms,Steven A.  Kaplan ,2014,Medicine
196374458,Re: Relationship between Predictors of the Risk of Clinical Progression of Benign Prostatic Hyperplasia and Metabolic Syndrome in Men with Moderate to Severe Lower Urinary Tract Symptoms,Steven A. Kaplan ,2013,Medicine
35939629,[A case of lazarine leprosy].,"  GOMEZ ORBANEJA ,   GARCIA PEREZ ",1950,Medicine
77988487,A case of lazarine leprosy,"Gomez  Orbaneja , Garcia  Perez ",1950,Medicine
62569875,An electrophoretic LCD: Switching with threshold and video rate,David  Sikharulidze ,2008,Computer Science
135672957,40.4: An Electrophoretic LCD: Switching with Threshold and Video Rate,David  Sikharulidze ,2007,Materials Science
162205052,Poetry As Labor and Privilege: The Writings of W.S. Merwin,Edward  Brunner ,1992,Philosophy
163534542,Poetry as Labor and Privilege: The Writings of W. S. Merwin,"William  Pratt , W. S. Merwin , Edward  Brunner ",1992,Philosophy
94031642,Second International Symposium on Global Environment and Nuclear Energy Systems,"Akinao  Shimizu , Hisashi  Ninokata ",1995,Chemistry
103677268,Second International Symposium on Global Environment and Nuclear Energy Systems,"Hisashi  NINOKATA , Tetsuo  SAWADA ",1997,Chemistry
196769597,ChemInform Abstract: Reaction of Tosylmethyl Isocyanide with N-Heteroaryl Formamidines: An Alternative Approach to the Synthesis of N-Heteroaryl Tosylimidazoles.,"Omar  Gomez-Garcia , Hector  Salgado-Zamora , Alicia  Reyes-Arellano , Elena  Campos-Aldrete , Javier  Peralta-Cruz ",2014,Chemistry
64856806,Reaction of Tosylmethyl Isocyanide with N-Heteroaryl Formamidines: an Alternative Approach to the Synthesis of N-Heteroaryl Tosylimidazoles,"Omar  Gomez-Garcia , Hector  Salgado-Zamora , Alicia  Reyes-Arellano , Elena  Campos-Aldrete , Javier  Peralta-Cruz ",2013,Chemistry
72885396,The Nasal Treatment of Asthma,Alexander  Francis ,1903,Medicine
79944677,The Nasal Treatment of Asthma.,Alexander  Francis ,1904,Medicine
9015686,A model for usage control in GRID systems,"Fabio  Martinelli , Paolo  Mori ",2007,Computer Science
195351870,A model for usage control in GRID systems,Fabio  Martinelli ,2007,Computer Science
85451358,Examining the role of funders in ensuring value and reducing waste in research: An organizational case-study of the Patient-Centered Outcomes Research Institute,"Evelyn P. Whitlock , Joe V. Selby , Kelly M. Dunham , Alicia  Fernandez , Laura P. Forsythe , Grayson  Norquist , Mona  Nasser , Hans  Lund ",2019,Medicine
195186839,Examining the role of funders in ensuring value and reducing waste in research: An organizational case-study of the Patient-Centered Outcomes Research Institute,"Evelyn P. Whitlock , Joe V. Selby , Kelly M. Dunham , Alicia  Fernandez , Laura P. Forsythe , Grayson  Norquist ",2019,Business Medicine
13137718,DAP—a distributed array processor,S. F. Reddaway ,1973,Computer Science
214764446,DAP—a distributed array processor,S. F. Reddaway ,1973,Computer Science
71671436,52: The relationship between maternal glycemia and perinatal outcome,Mark B.  Landon ,2009,Medicine
24413652,The relationship between maternal glycemia and perinatal outcome.,"Mark B. Landon , Lisa L. Mele , Catherine Y. Spong , Marshall W. Carpenter , Susan M. Ramin , Brian M. Casey , Ronald J. Wapner , Michael W. Varner , Dwight J. Rouse , John M. Thorp , Anthony  Sciscione , Patrick  Catalano , Margaret  Harper , George R. Saade , Steve N. Caritis , Yoram  Sorokin , Alan M. Peaceman , Jorge E. Tolosa , Garland D. Anderson ",2011,Medicine
196416588,Correlation between plasma fibrinogen levels and white blood cell count after cerebral infarction.,"E  D'Erasmo , M  Acca , F S  Celi , G  Mazzuoli ",1991,Medicine
34495437,Correlation between plasma fibrinogen levels and white blood cell count after cerebral infarction.,"Emilio  D'Erasmo , M.  Acca , Francesco S. Celi , Gianfranco  Mazzuoli ",1991,Medicine
31966283,JAK2-V617F activating mutation in acute myeloid leukemia: prognostic impact and association with other molecular markers,"C  Vicente , I  Vázquez , N  Marcotegui , A  Conchillo , C  Carranza , G  Rivell , E  Bandrés , I  Cristobal , I  Lahortiga , M J Calasanz , M D Odero ",2007,Biology
32911302,JAK2-V617F activating mutation in acute myeloid leukemia: prognostic impact and association with other molecular markers,"C  Vicente , I  Vázquez , N  Marcotegui , A  Conchillo , C  Carranza , G  Rivell , E  Bandrés , I  Cristobal , I  Lahortiga , M J Calasanz , M D Odero ",2007,Biology Medicine
4400458,AVP mediates the attenuated febrile response to administration of PGE1 in rats near term of pregnancy,"Heather L.  Eliason , James E.  Fewell ",1998,Medicine
8972171,AVP mediates the attenuated febrile response to administration of PGE1 in rats near term of pregnancy,"Heather L. Eliason , James E. Fewell ",1998,Medicine
192942585,Art of Tibet: a catalogue of the Los Angeles County Museum of Art collection,Gilles  Béguin ,1986,Art
191865964,Art of Nepal. A catalogue of the Los Angeles County Museum of Art Collection.,Gilles  Béguin ,1986,Art
207888314,Drug-Resistant Epimutants Exhibit Organ-Specific Stability and Induction during Murine Infections Caused by the Human Fungal Pathogen Mucor circinelloides,"Zanetta  Chang , Joseph  Heitman ",2019,Biology Medicine
164835165,Drug-resistant epimutants exhibit organ-specific stability and induction during murine infections caused by the human fungal pathogen Mucor circinelloides,"Zanetta  Chang , Joseph  Heitman ",2019,Biology
84411664,II. The Diagnostic Application of Fluorescent Antibodies,A.H.  Coons ,1959,Biology
11040403,The diagnostic application of fluorescent antibodies.,A H COONS ,1959,Medicine
2366172,Neighbor Discovery in a Wireless Sensor Network: Multipacket Reception Capability and Physical-Layer Signal Processing,"Jeongho  Jeon , Anthony  Ephremides ",2011,Computer Science
62731383,Neighbor discovery in a wireless sensor network: multipacket reception capability and physical-layer signal processing,"Jeongho  Jeon , Anthony  Ephremides ",2010,Computer Science
13208171,"Conicamin, a novel histamine antagonist from the mediterranean tunicate Aplidium conicum.","Anna  Aiello , Francesca  Borrelli , Raffaele  Capasso , Ernesto  Fattorusso , Paolo  Luciano , Marialuisa  Menna ",2003,Chemistry Medicine
197301828,"Conicamin, a Novel Histamine Antagonist from the Mediterranean Tunicate Aplidium conicum.","Anna  Aiello , Francesca  Borrelli , Raffaele  Capasso , Ernesto  Fattorusso , Paolo  Luciano , Marialuisa  Menna ",2004,Chemistry
9548022,Sedation and Monitoring Of Patients Undergoing Gastrointestinal Endoscopic Procedures,,1995,Medicine
28320206,Sedation and monitoring of patients undergoing gastrointestinal endoscopic procedures. American Society for Gastrointestinal Endoscopy.,,1995,Medicine
210994912,Probabilistic Power Flow Analysis Using Multi-Dimensional Holomorphic Embedding and Generalized Cumulants,"Chengxi  Liu , Kai  Sun , Bin  Wang , Wenyun  Ju ",2019,Engineering
49387365,Probabilistic Power Flow Analysis Using Multidimensional Holomorphic Embedding and Generalized Cumulants,"Chengxi  Liu , Kai  Sun , Bin  Wang , Wenyun  Ju ",2018,Engineering
10780678,Pre-existing liver cirrhosis reduced the toxic effect of diethylene glycol in a rat model due to the impaired hepatic alcohol dehydrogenase,"  Ming Xing Huang ,   Xiao Mou Peng ,   Lin Gu ,   Gui Hua Chen ",2011,Medicine
196614863,Pre-existing liver cirrhosis reduced the toxic effect of diethylene glycol in a rat model due to the impaired hepatic alcohol dehydrogenase,"Ming Xing Huang , Xiao Mou Peng , Lin  Gu , Gui Hua Chen ",2011,Chemistry
62930514,Anthropo-technical systems reliability,"D  Laskowski , P  Łubkowski , E  Pawlak , P  Stańczyk ",2014,Computer Science
208021862,Anthropo-technical systems reliability,"Dariusz  Laskowski , Piotr  Łubkowski , E. Pawlak P. Stańczyk ",2014,Computer Science
146132081,Brain-Derived Neurotrophic Factor Val66Met Polymorphism: Association With Psychopathological Symptoms of Schizophrenia?,"Hsin-An  Chang , Ru-Band  Lu , Mee-Jen  Shy , Chuan-Chia  Chang , Meei-Shyuan  Lee , San-Yuan  Huang ",2009,Psychology
43859071,Brain-Derived Neurotrophic Factor Val66Met Polymorphism: Association With Psychopathological Symptoms of Schizophrenia?,"H.-A.  Chang , R.-B.  Lu , M.-J.  Shy , C.-C.  Chang , M.-S.  Lee , S.-Y.  Huang ",2009,Medicine
145101146,Clinical Characteristics of Vascular Depression in Korean Elderly People,"Hyu Jung  Huh , Changtea  Hahn , Wang Youn  Won , Seung Chul  Hong , Chang Uk  Lee , Hyun-Kook  Lim , Tae-Youn  Jun ",2012,Psychology
54248823,P.1.i.003 Clinical characteristics of vascular depression in Korean elderly people,"T.  Jun , H. J. Go ",2014,Psychology
96141619,N-Heterocyclic carbenes as highly efficient ancillary ligands in homogeneous and immobilized metathesis ruthenium catalytic systems,"Ileana  Dragutan , Valerian  Dragutan , Lionel  Delaude , Albert  Demonceau ",2005,Chemistry
196747838,N-Heterocyclic Carbenes as Highly Efficient Ancillary Ligands in Homogeneous and Immobilized Metathesis Ruthenium Catalytic Systems,"Ileana  Dragutan , Valerian  Dragutan , Lionel  Delaude , Albert  Demonceau ",2006,Chemistry
72544149,"Right hemisphere dysfunction, methylphenidate effects and attention-deficit hyperactivity disorder","Jean  Couitis , Molly  Malone , John R. Kershner , William J. Logan ",1992,Medicine
145008606,"Right Hemisphere Dysfunction, Methylphenidate Effects, and Attention-deficit Hyperactivity Disorder","R.  Malone , Jean  Couitis , John R. Kershner , William J. Logan ",1992,Psychology
15767336,A useful device for showing the solvability of some decision problems,"Oscar H. Ibarra , Chul E. Kim ",1976,Computer Science
36187047,A useful device for showing the solvability of some decision problems,"Oscar H. Ibarra , Chul E. Kim ",1976,Mathematics Computer Science
208171648,Author Correction: Possible role of L-form switching in recurrent urinary tract infection,"Katarzyna M. Mickiewicz , Yoshikazu  Kawai , Lauren  Drage , Margarida C. Gomes , Frances  Davison , Robert  Pickard , Judith  Hall , Serge  Mostowy , Phillip D. Aldridge , Jeff  Errington ",2019,"Medicine, Biology"
202762927,Possible role of L-form switching in recurrent urinary tract infection,"Katarzyna M. Mickiewicz , Yoshikazu  Kawai , Lauren  Drage , Margarida C. Gomes , Frances  Davison , Robert  Pickard , Judith  Hall , Serge  Mostowy , Phillip D. Aldridge , Jeff  Errington ",2019,Biology Medicine
25765385,A Semi-Automated Brokerage for a Virtual Organization of Mould and Die Industries in Brazil,"Ricardo J. Rabelo , Rolando Vargas Vallejos ",2001,"Business, Computer Science"
2814349,A Semi-Automated Brokerage for a Virtual Organization of Mould and Die Industries in Brazil,"Ricardo J. Rabelo , Rolando Vargas Vallejos ",2001,Engineering Computer Science
77927539,Linking quality and cost effectiveness: case management by an advanced practice nurse,"Teresa A. Micheels , Lynette M. Wheeler , Bevely J. Hays ",1995,Medicine
44369719,Linking quality and cost effectiveness: case management by an advanced practice nurse.,"T A Micheels , L M Wheeler , B J Hays ",1995,Medicine
36980082,Notes of a Case of Brain Tumour (?) Associated with Chronic Suppurative Otitis Media,D. Lindley Sewell ,1912,Medicine
68844767,Notes of a Case of Brain Tumour (?) Associated with Chronic Suppurative Otitis Media,D. Lindley  Sewell ,1912,Medicine
202575249,Davy’s differences with Gay-Lussac and Thenard: new light on events in Paris and on the transmission and translation of Davy’s papers in 1810,C. W. P. Mac Arthur ,1985,
72280171,Davy's Differences with Gay-Lussac and Thenard: New Light on Events in Paris and on the Transmission and Translation of Davy's Papers in 1810,C. W. P. M.  Arthur ,1985,Philosophy
37094800,Vector control of multiphase induction machine under open-circuit phase faults,"Ayman S. Abdel-Khalik , A.  Elserougi , S.  Ahmed , A.  Massoud ",2013,Engineering
10652619,Open loop V/f control of multiphase induction machine under open-circuit phase faults,"A. S. Morsy , A. S. Abdelkhalik , A.  Abbas , S.  Ahmed , A.  Massoud ",2013,Engineering
197069593,Template-Grown Metal Nanowires,"Timothy R. Kline , Mingliang  Tian , Jinguo  Wang , Ayusman  Sen , Moses W. H. Chan , Thomas E. Mallouk ",2006,Chemistry
7221669,Template-Grown Metal Nanowires,"Timothy R.  Kline , Mingliang  Tian , Jinguo  Wang , Ayusman  Sen , Moses W. H.  Chan , Thomas E.  Mallouk ",2006,Chemistry Medicine
150184625,The “Law” of Uneven and Combined Development: Part 1,Neil  Davidson ,2018,Sociology
158828003,The “Law” of Uneven and Combined Development: Part 2,Neil  Davidson ,2018,Sociology
30532128,Proceedings 1st International Workshop on Synthesis of Continuous Parameters,"Étienne  André , Goran  Frehse ",2014,Computer Science
198013193,Proceedings 1st International Workshop on Synthesis of Continuous Parameters,"Étienne  André , Goran  Frehse ",2014,Engineering
152695587,To Catch a Thief: Extending Outsider Trading Liability to Thieves,Adam  Nelson ,2012,Economics
150400971,Extending Outsider Trading Liability to Thieves,Adam R. Nelson ,2012,Economics
33487129,A laboratory study of 20 drugs on normal human beings with comments on their symptomatology and therapeutic use.,"J S HEPBURN , G W BOERICKE , R  RICKETTS , E D BOONE ",1950,Medicine
28793286,A laboratory study of 20 drugs on normal human beings with comments on their symptomatology and therapeutic use.,"J S HEPBURN , G W BOERICKE , R  RICKETTS , E D BOONE ",1950,Medicine
208241,Influence of Miscibility Phenomenon on Crystalline Polymorph Transition in Poly(Vinylidene Fluoride)/Acrylic Rubber/Clay Nanocomposite Hybrid,"Mohammad Mahdi Abolhasani , Minoo  Naebe , Azam  Jalali-Arani , Qipeng  Guo ",2014,Materials Science Medicine
35346380,Correction: Influence of Miscibility Phenomenon on Crystalline Polymorph Transition in Poly(Vinylidene Fluoride)/Acrylic Rubber/Clay Nanocomposite Hybrid,"Mohammad Mahdi Abolhasani , Minoo  Naebe , Azam  Jalali-Arani , Qipeng  Guo ",2014,Materials Science
95831170,Nine triterpene dimers from Maytenus chuchuhuasca,"Osamu  Shirota , Setsuko  Sekita , Motoyoshi  Satake , Hiroshi  Morita , Koichi  Takeya , Hideji  Itokawa ",2004,Chemistry
13215167,Nine new isoxuxuarine-type triterpene dimers from Maytenus chuchuhuasca.,"Osamu  Shirota , Setsuko  Sekita , Motoyoshi  Satake , Hiroshi  Morita , Koichi  Takeya , Hideji  Itokawa ",2004,"Chemistry, Medicine"
49194190,Convergent evolution of gene expression in two high-toothed stickleback populations,"James C. Hart , Nicholas A. Ellis , Michael B. Eisen , Craig T. Miller ",2018,"Biology, Medicine"
196632215,Convergent evolution of gene expression in two high-toothed stickleback populations,"James C. Hart , Nicholas A. Ellis , Michael B. Eisen , Craig T. Milller ",2018,Biology
147912936,C-70A Comparison of Neuropsychological and Balance Performance Validity Testing,"Patrick  Armistead-Jehle , B  Lange , Paul  Green ",2015,Psychology
11246357,Comparison of Neuropsychological and Balance Performance Validity Testing,"Patrick  Armistead-Jehle , Beth J. Lange , Paul  Green ",2017,Psychology Medicine
51662785,Economics of long-distance energy transmission,"R. E.  Pierce , E. E.  George ",1948,
51654058,Economics of Long-Distance Energy Transmission,"R. E. Pierce , E. E. George ",1948,Engineering
40528576,THE LORC TECHNIQUE IN OSSA DENSITOMETRY EVALUATION.,  SISTER FRANCIS SALESIA ,1963,Medicine
132405985,THE LORC TECHNIQUE IN OSSA DENSITOMETRY EVALUATION.,Sister Francis Salesia ,1963,Medicine
12991275,Use of R.E.N.A.L. nephrometry scoring system to predict the functional efficacy of nephron-sparing surgery in the solitary kidney.,"David D Buethe , Sammy  Moussly , Hui-Yi  Lin , Xiuhua  Zhao , Philippe E Spiess , Wade Jeffers Sexton ",2012,Medicine
24430691,Use of R.E.N.A.L. nephrometry scoring system to predict the functional efficacy of nephron-sparing surgery in the solitary kidney.,"David D. Buethe , Sammy  Moussly , Hui-Yi  Lin , Xiuhua  Zhao , Philippe E. Spiess , Wade J. Sexton ",2012,Medicine
119782890,"XV.On the nature of liquids, as shown by a study of the thermal properties of stable and dissociable bodies","William  Ramsay , Sydney  Young ",1887,Physics
98224967,"On the Nature of Liquids, as shown by a Study of the Thermal Properties of Stable and Dissociable Bodies","William  Ramsay , Sydney  Young ",1886,Chemistry
12689790,An empirical quality model for web service ontologies to support mobile devices,"Dan  Schrimpsher , Letha  Etzkorn ",2009,Computer Science
61729975,An empirical quality model for web service ontologies to support mobile devices,"Dan  Schrimpsher , Letha H. Etzkorn ",2009,Computer Science
84751641,Identification of HLA-A2-restricted epitopes of the tumor-associated antigen MUC2 recognized by cytotoxic T-cells,"C.  Böhm , M. L. Hanski , Michael  Hummel , S.  Stevanovic , Hans-Georg  Rammensee , Harald  Stein , Ernst-Otto  Riecken , Christoph  Hanski ",1997,Biology
43264302,Identification of HLA-A2-restricted epitopes of the tumor-associated antigen MUC2 recognized by human cytotoxic T cells.,"C M Böhm , M L Hanski , S  Stefanović , H G Rammensee , H  Stein , J  Taylor-Papadimitriou , E O Riecken , C  Hanski ",1998,Medicine Biology
41201362,A Compact Space and Efficient Drain Current Design for Multipillar Vertical MOSFETs,"Koji  Sakui , Tetsuo  Endoh ",2010,Physics
113664783,A Compact Space and Efficient Drain Current Design for Multi-Pillar Vertical MOSFET's,"Koji  Sakui , Tetsuo  Endoh ",2009,Physics
197021241,"Toxicity of Butyltin, Phenyltin, and Inorganic Tin Compounds to Sulfate‐Reducing Bacteria Isolated from Anoxic Marine Sediments.","Jean‐Francois  Lascourreges , Pierre  Caumette , Olivier F. X. Donard ",2000,Chemistry
97356021,"Toxicity of Butyltin, Phenyltin and Inorganic Tin Compounds to Sulfate-reducing Bacteria Isolated from Anoxic Marine Sediments","Jean‐Francois  Lascourreges , Pierre  Caumette , Olivier F. X. Donard ",2000,Chemistry
85258742,Signalling pathways evoked by α1‐adrenoceptors in human melanoma cells,"Ana Cristina Scarparo , Maria Aparecida Visconti , Ana Maria de Lauro Castrucci ",2006,Biology
23768559,Signalling pathways evoked by alpha1-adrenoceptors in human melanoma cells.,"Ana Cristina Scarparo , Maria Aparecida Visconti , Ana Maria de Lauro Castrucci ",2006,Medicine
54228953,"Longitudinal study of amyloid deposition in carriers of presenilin-1, presenilin-2 and APP mutations","William E. Klunk , Beth E. Snitz , Ann D. Cohen , Julie C. Price , Steven T. DeKosky ",2009,
54301151,"Longitudinal study of amyloid deposition in carriers of presenilin-1, presenilin-2 and APP mutations","William E. Klunk , Beth E. Snitz , Ann D. Cohen , Julie C. Price , Steven T. DeKosky ",2009,Psychology
78694970,"Health-related quality of life in stroke patients questionnaire, short version (HRQOLISP-40): validation for its use in Colombia.","Yahira Rossini Guzmán Sabogal , Jorge Pla Vidal , Ricardo Sánchez Pedraza , Felipe Ortuño Sánchez-Pedreño , María Catalina Gómez Guevara ",2016,Medicine
15514166,"Health-related quality of life in stroke patients questionnaire, short version (HRQOLISP-40): validation for its use in Colombia","Yahira Rossini Guzmán Sabogal , Jorge  Pla Vidal , Ricardo  Sánchez Pedraza , Felipe  Ortuño Sánchez-Pedreño , María Catalina Gómez Guevara ",2016,Medicine
157268193,The Selective Service System and Draft Registration: Issues for Congress,Kristy N. Kamarck ,2016,Political Science
156471841,"Selective Service System and Draft Registration: Issues for Congress [April 11, 2016]",Kristy N. Kamarck ,2016,Political Science
25322112,Advances in the management of invasive fungal infections in organ transplant recipients: step by step.,B E de Pauw ,2000,Medicine
72981197,Advances in the management of invasive fungal infections in organ transplant recipients: step by step,Ben E.  de Pauw ,2000,Medicine
208522891,Synthesis and cytotoxicity of novel oxindoles dispiro derivatives with thiohydantoin and adamantane fragments,"Maxim E. Kukushkin , Dmitriy A. Skvortsov , Marina A. Kalinina , Viktor A. Tafeenko , V. V. Burmistrov , Gennady M. Butov , Nikolai V. Zyk , Alexander G. Majouga , Elena K. Beloglazkina ",2019,Chemistry
213393678,Synthesis and cytotoxicity of oxindoles dispiro derivatives with thiohydantoin and adamantane fragments,"Maxim E.  Kukushkin , Dmitriy A.  Skvortsov , Marina A.  Kalinina , Viktor A.  Tafeenko , Vladimir V.  Burmistrov , Gennady M.  Butov , Nikolai V.  Zyk , Alexander G.  Majouga , Elena K.  Beloglazkina ",2020,Chemistry
196983309,"A New Approach to the Synthesis of Selectively Protected (2S)-1,2,4-Triaminobutane Derivatives","Adam P.  Treder , Aleksandra  Walkowiak , Włodzimierz  Zgoda , Ryszard  Andruszkiewicz ",2005,Chemistry
196787677,"A New Approach to the Synthesis of Selectively Protected (2S)-1,2,4-Triaminobutane Derivatives.","Adam P. Treder , Aleksandra  Walkowiak , Włodzimierz  Zgoda , Ryszard  Andruszkiewicz ",2006,Chemistry
117651728,Performance testing of an off-plane reflection grating and silicon pore optic spectrograph at PANTER,"Hannah  Marlowe , Randall L. McEntaffer , Ryan  Allured , Casey T. DeRoo , Benjamin D. Donovan , Drew M. Miles , James H. Tutt , Vadim  Burwitz , Benedikt  Menz , Gisela D. Hartner , Randall K. Smith , Peter  Cheimets , Edward  Hertz , Jay A. Bookbinder , Ramses  Günther , Alex  Yanson , Giuseppe  Vacanti , Marcelo  Ackermann ",2015,Physics Engineering
125304562,Performance testing of a novel off-plane reflection grating and silicon pore optic spectrograph at PANTER,"Hannah  Marlowe , Randall L. McEntaffer , Ryan  Allured , Casey  DeRoo , Drew M. Miles , Benjamin D. Donovan , James H. Tutt , Vadim  Burwitz , Benedikt  Menz , Gisela D. Hartner , Randall K. Smith , Ramses  Günther , Alex  Yanson , Giuseppe  Vacanti , Marcelo  Ackermann ",2015,"Physics, Engineering"
19242661,Announcing the winner of the John J. Sciarra IJGO Prize Paper Award for 2017.,Richard M K Adanu ,2018,Medicine
143424198,Announcing the winner of the John J. Sciarra IJGO Prize Paper Award for 2018,Richard  Adanu ,2019,Medicine
138871584,Heat Pump Dehumidifing Drying System (Part 1),"Dong Hai Han , T.  Abe , Yoshio  Hikida , Takashi  Tsurusaki ",1994,Materials Science
138829938,Heat Pump Dehumidifying Drying System (Part 2),"Donghai  Han , T.  Abe , Yoshio  Hikida , Takashi  Tsurusaki ",1995,Environmental Science
80386410,Southern thoracic surgical association: Fortieth Annual Meeting,Hendrick B.  Barner ,1993,Medicine
73127271,Southern Thoracic Surgical Association: Fortieth annual meeting,Hendrick B. Barner ,1993,Medicine
